year,month,day,hour,day_of_week,temperature_F
2020,7,14,7,1,75.1
2020,7,14,8,1,74.44
2020,7,14,9,1,72.94
2020,7,14,10,1,71.5
2020,7,14,11,1,72.4
2020,7,14,12,1,72.44
2020,7,14,13,1,74.12
2020,7,14,14,1,76.27
2020,7,14,15,1,79.97
2020,7,14,16,1,84.92
2020,7,14,17,1,86.67
2020,7,14,18,1,88.31
2020,7,14,19,1,89.05
2020,7,14,20,1,89.46
2020,7,14,21,1,89.99
2020,7,14,22,1,89.39
2020,7,14,23,1,87.74
2020,7,15,0,2,86.45
2020,7,15,1,2,84.3
2020,7,15,2,2,82.49
2020,7,15,3,2,79.57
2020,7,15,4,2,76.43
2020,7,15,5,2,75.89
2020,7,15,6,2,74.4
2020,7,15,7,2,72.81
2020,7,15,8,2,72.84
2020,7,15,9,2,71.82
2020,7,15,10,2,71.17
2020,7,15,11,2,72.94
2020,7,15,12,2,73.11
2020,7,15,13,2,75.04
2020,7,15,14,2,78.11
2020,7,15,15,2,82.1
2020,7,15,16,2,86.52
2020,7,15,17,2,87.92
2020,7,15,18,2,90.03
2020,7,15,19,2,90.63
2020,7,15,20,2,91.89
2020,7,15,21,2,92.31
2020,7,15,22,2,92.66
2020,7,15,23,2,91.03
2020,7,16,0,3,90.57
2020,7,16,1,3,88.07
2020,7,16,2,3,85.67
2020,7,16,3,3,82.68
2020,7,16,4,3,79.67
2020,7,16,5,3,78.63
2020,7,16,6,3,77.19
2020,7,16,7,3,76.84
2020,7,16,8,3,76.39
2020,7,16,9,3,74.96
2020,7,16,10,3,74.39
2020,7,16,11,3,74.41
2020,7,16,12,3,74.65
2020,7,16,13,3,77.23
2020,7,16,14,3,79.47
2020,7,16,15,3,83.67
2020,7,16,16,3,88.5
2020,7,16,17,3,90.12
2020,7,16,18,3,91.36
2020,7,16,19,3,91.77
2020,7,16,20,3,92.23
2020,7,16,21,3,91.68
2020,7,16,22,3,90.62
2020,7,16,23,3,89.18
2020,7,17,0,4,87.54
2020,7,17,1,4,85.75
2020,7,17,2,4,84.34
2020,7,17,3,4,83.24
2020,7,17,4,4,80.56
2020,7,17,5,4,79.63
2020,7,17,6,4,78.31
2020,7,17,7,4,77.25
2020,7,17,8,4,76.83
2020,7,17,9,4,75.43
2020,7,17,10,4,74.34
2020,7,17,11,4,75.39
2020,7,17,12,4,75.9
2020,7,17,13,4,77.03
2020,7,17,14,4,78.79
2020,7,17,15,4,81.34
2020,7,17,16,4,85.36
2020,7,17,17,4,86.33
2020,7,17,18,4,87.33
2020,7,17,19,4,88.55
2020,7,17,20,4,89.3
2020,7,17,21,4,90.32
2020,7,17,22,4,91.29
2020,7,17,23,4,89.34
